label,area,area_filled,area_convex,axis_major_length,axis_minor_length,eccentricity,equivalent_diameter_area,extent,feret_diameter_max,perimeter,solidity,holes,h_sym_err_percent,v_sym_err_percent,pixelsum_tl,pixelsum_tm,pixelsum_tr,pixelsum_ml,pixelsum_mm,pixelsum_mr,pixelsum_bl,pixelsum_bm,pixelsum_br
sun,5218.0,5218.0,10119.0,192.2278793100132,81.81350621708431,0.904908167398263,81.5092874734412,0.33936004162330907,173.25414857947845,524.2253967444162,0.5156636031228382,0,0.37695109261186266,0.3988033298647242,0,0,26,112,104,104,28,28,28
tyr,8758.0,8758.0,11203.0,120.4438756411911,115.5809660532922,0.2812821890777513,105.59844664004558,0.5695889698231009,132.61975720080324,529.7401153701776,0.7817548870838168,0,0.40920915712799166,0.41519250780437045,0,0,25,117,117,117,40,40,40
joy,6232.0,7014.0,9133.0,156.3485906802124,87.41823651896988,0.8290840999943205,89.07765624885701,0.4053069719042664,156.64609794054877,591.7056274847714,0.6823606700974488,1,0.42585848074921956,0.40972944849115506,0,0,30,84,84,86,30,30,30
serpent,5508.0,5508.0,11154.0,113.43434447683912,105.5275017591772,0.36681003423024855,83.74367685026301,0.3582206035379813,137.7534028617805,691.445742854949,0.49381387842926305,0,0.2987773152965661,0.20200312174817897,0,0,15,69,64,61,49,49,33
elk-sedge,5978.0,5978.0,9706.0,132.342395847241,94.68133799752881,0.6986873750463534,87.24348685390103,0.38878772112382937,139.8070098385628,509.22034611053283,0.6159076859674428,0,0.3844953173777315,0.26690946930280957,0,0,16,88,84,81,29,29,29
spear,7986.0,8571.0,13412.0,135.4269877950708,117.87361355451446,0.4923718298607195,100.8369525732259,0.5193808532778356,160.5615146914104,843.3279938488577,0.5954369221592604,2,0.5295265348595213,0.32661290322580644,0,0,15,96,90,90,52,50,51
bow,7945.0,11824.0,13632.0,161.4114550306479,137.38278544450813,0.524948405890993,100.57777181326333,0.5167143600416233,161.27616066858735,872.350288425444,0.5828198356807511,1,0.38579604578564,0.2845993756503642,0,0,24,46,46,48,121,121,121
ash,6697.0,6697.0,10349.0,133.62303406516514,113.80692288161453,0.5240274368849277,92.3411350974818,0.43554890738813734,144.80331487918363,664.350288425444,0.6471156633491159,0,0.26755983350676377,0.5989854318418314,0,0,23,86,85,82,31,31,31
bow,7470.0,10214.0,12648.0,165.2636795407877,120.77197091042514,0.6826093095400328,97.52486554295609,0.4858220603537981,169.11830178901394,832.3919189857866,0.5906072106261859,1,0.39373048907388136,0.40725806451612906,0,0,28,47,48,48,73,69,69
sun,7225.0,7225.0,12195.0,177.65107760242665,97.4272194322918,0.8362037090396671,95.91222920311857,0.46988813735691987,166.29191201017565,619.2792206135786,0.5924559245592456,0,0.36147242455775236,0.3606919875130073,0,0,20,72,74,75,80,80,76
sun,6048.0,6048.0,11301.0,185.03328749893424,88.14465633237388,0.8792438940540322,87.75279349717742,0.39334027055150883,169.11830178901394,582.3086578651014,0.5351738784178391,0,0.35093652445369405,0.3561394380853278,0,0,26,82,85,89,27,27,27
spear,7031.0,7434.0,14059.0,132.61986201952928,122.42871578049538,0.3844274564600124,94.61578747245582,0.4572710718002081,167.7647161950331,861.1097397793776,0.500106693221424,2,0.2509105098855359,0.3185483870967742,0,0,15,49,53,57,62,50,52
ash,6923.0,6923.0,11129.0,140.4283707569781,118.35176751421598,0.5382409538214106,93.88630021574782,0.4502471383975026,147.56693396557372,703.5634918610405,0.6220684697636805,0,0.288111342351717,0.5870187304890739,0,0,29,71,69,69,51,39,29
need,4204.0,4204.0,9179.0,121.38048601686735,88.69555641066648,0.6826736945256415,73.16214216428209,0.27341311134235174,127.3459854098275,511.19595949289334,0.45800196099793006,0,0.1741675338189386,0.17780957336108222,0,0,17,23,23,23,24,24,24
joy,6580.0,7188.0,9826.0,144.80078698809984,100.26798405780336,0.7214613658204988,91.53095762832032,0.427939646201873,150.90394295710104,587.1370849898476,0.6696519438225117,1,0.28954214360041625,0.6004162330905307,0,0,24,96,96,96,32,32,32
need,4669.0,4669.0,9584.0,120.92331830755393,90.08147975389458,0.6671234992644779,77.1022401384582,0.3036550468262227,129.1200991325518,515.237590053236,0.4871661101836394,0,0.26105619146722164,0.33909989594172735,0,0,20,41,48,55,27,27,27
tyr,5888.0,5890.0,9902.0,136.25334812031215,99.99395307145627,0.6792763935908759,86.58426207689615,0.3829344432882414,129.634100452003,539.9716087690038,0.5946273480105029,1,0.33909989594172735,0.36641519250780435,0,0,19,58,56,56,29,29,29
ash,6567.0,6567.0,10376.0,129.23749760024,120.19803919731251,0.36741918418200664,91.44049480550625,0.42709417273673256,139.6710420953463,710.5340546095176,0.6329028527370856,0,0.2575442247658689,0.5814255983350677,0,0,19,66,66,66,66,68,66
joy,6467.0,7508.0,10064.0,151.3434314381249,101.0959683763469,0.7441698364079751,90.74161193081318,0.42059053069719043,153.52524222420234,635.7645019878172,0.642587440381558,1,0.31282518210197713,0.5243236212278877,0,0,47,76,76,76,31,31,31
serpent,3176.0,3176.0,8893.0,117.92029804038077,95.68120371838195,0.5844833325462212,63.59094899495428,0.2065556711758585,126.90547663517127,594.4985207035847,0.3571348251433712,0,0.2442767950052029,0.25026014568158167,0,0,13,29,34,40,15,13,13
bow,6054.0,9283.0,12000.0,163.75355621818426,119.85573569740136,0.6813824865086582,87.79631087822925,0.39373048907388136,165.51737068960466,880.2497833620557,0.5045,1,0.3446930280957336,0.2939646201873049,0,0,7,45,45,40,117,117,117
need,5108.0,5108.0,9416.0,129.35688052412885,80.8019911327436,0.7809096951180826,80.6455677300818,0.3322060353798127,131.24404748406687,520.2670273047588,0.5424808836023789,0,0.28316857440166493,0.3125650364203954,0,0,20,29,29,29,30,30,32
oak,3844.0,3844.0,9128.0,148.85099242697024,102.62599032434885,0.7243289705249273,69.95950835992178,0.25,159.45218719101973,656.8355697996826,0.42112182296231376,0,0.28785119667013526,0.34482310093652446,0,0,21,55,55,55,16,16,16
sun,4170.0,4170.0,10044.0,202.7113126782631,73.84155742107069,0.931293562394122,72.86569083969236,0.2712018730489074,171.86331778480246,522.5685424949238,0.41517323775388293,0,0.3201092611862643,0.2982570239334027,0,0,13,20,20,20,20,20,20
serpent,6404.0,6406.0,10338.0,117.29022099832804,94.4436657837066,0.5929850492224806,90.29853844046416,0.41649323621227885,128.06248474865697,626.5929291125633,0.6194621783710582,1,0.2946149843912591,0.16116024973985432,0,0,22,86,83,83,94,94,81
sun,5401.0,5401.0,10768.0,192.8363123435803,81.56850337670787,0.9061327239829735,82.9262731654728,0.3512617065556712,171.84004189943624,549.7817459305202,0.5015787518573551,0,0.4043964620187305,0.37578043704474506,0,0,18,85,90,95,27,27,27
sun,6853.0,6853.0,11038.0,175.08362544808193,84.22796786480352,0.8766806559065121,93.41044160087282,0.4456945889698231,158.90248582070703,549.6812408671318,0.6208552273962674,0,0.48842351716961496,0.4363943808532778,0,0,22,87,95,98,35,35,35
sun,7162.0,7162.0,11194.0,163.88652600590564,93.71585799796938,0.8203694800522477,95.49314959405851,0.46579084287200834,157.26728839781018,590.3086578651014,0.6398070394854386,0,0.44159729448491153,0.40023413111342354,0,0,22,34,34,34,93,93,91
ash,6528.0,6528.0,10262.0,145.3742097503968,105.07086892545485,0.6910976364702243,91.16856776340813,0.42455775234131116,144.77914214416384,670.3919189857867,0.6361333073474956,0,0.3310353798126951,0.5407127991675338,0,0,22,73,71,71,28,28,28
oak,5233.0,5233.0,9215.0,157.09970158507514,87.76639317472655,0.8293921670014816,81.62635933078914,0.3403355879292404,171.86331778480246,630.9188309203679,0.5678784590341834,0,0.31087408949011447,0.4094693028095734,0,0,17,61,58,56,20,20,20
wealth,5465.0,5465.0,10036.0,141.23402109040336,102.16355691338183,0.6904672553765979,83.4161501867454,0.35542403746097817,145.45446022724775,674.6822868876584,0.5445396572339577,0,0.40881893860561913,0.44289802289282,0,0,45,56,56,56,24,24,26
spear,6808.0,7193.0,14307.0,135.74923092577464,122.66560865274873,0.4283367584368679,93.10324817404057,0.4427679500520291,171.14321488157222,843.0092347159894,0.47585098203676524,2,0.2035639958376691,0.14997398543184184,0,0,14,73,75,80,47,50,49
joy,6420.0,7203.0,10669.0,148.36809927537794,110.03244517209215,0.6708224957583974,90.41127074209136,0.41753381893860564,145.04137340772803,656.651803615609,0.6017433686381104,1,0.42104578563995837,0.4993496357960458,0,0,53,75,72,66,34,34,34
spear,6610.0,6912.0,14477.0,133.77770158710362,124.56579713617678,0.3646613627758164,91.73937753603643,0.4298907388137357,169.799882214329,831.033621333629,0.4565863093182289,2,0.2688605619146722,0.39399063475546303,0,0,26,64,70,78,45,47,46
spear,6879.0,7129.0,14154.0,134.1499615158463,122.156911461222,0.4132895238002425,93.5874715345659,0.44738553590010405,171.1724276862369,860.8670990922586,0.48601102161933024,2,0.3493756503642039,0.28563995837669093,0,0,16,88,91,88,48,46,46
wealth,4877.0,4877.0,9815.0,146.63343617209406,99.67224213917224,0.7334554932538582,78.80094707345457,0.3171826222684703,148.8220413782851,694.6934341759517,0.4968925114620479,0,0.2645681581685744,0.43704474505723206,0,0,19,73,73,69,22,22,22
gift,5717.0,5717.0,13732.0,140.93993037518368,122.57353828240957,0.4936046951253804,85.31770318785502,0.37181321540062434,169.07099100673656,684.541197284454,0.4163268278473638,0,0.13202393340270552,0.1616805411030177,0,0,15,58,58,56,53,55,58
joy,6450.0,6706.0,10283.0,145.35836364809273,101.11926716680662,0.718376065632648,90.62226582657156,0.41948491155046824,147.27185746095552,575.823376490863,0.6272488573373529,1,0.2730228928199792,0.5833766909469302,0,0,26,78,75,71,35,35,35
oak,7229.0,7229.0,11592.0,153.11639615328707,106.4046029954462,0.7190810156251828,95.9387756274307,0.47014828303850154,168.3864602632884,708.6345596729059,0.6236197377501725,0,0.3665452653485952,0.48673257023933403,0,0,27,80,80,77,71,71,73
ash,5962.0,5962.0,9711.0,148.91034398138785,100.52793892524393,0.737735043875861,87.12665588504497,0.3877471383975026,150.65855435387664,641.2792206135786,0.6139429512923489,0,0.2991675338189386,0.509105098855359,0,0,21,69,67,61,29,29,29
need,4794.0,4794.0,9280.0,134.70440848535043,81.1366434897344,0.7982464185801034,78.12752637489793,0.31178459937565034,130.60245020672468,502.16652224137044,0.5165948275862069,0,0.3850156087408949,0.39360041623309056,0,0,20,50,50,50,52,43,28
ash,5532.0,5532.0,9808.0,137.8804473849796,110.66532232040325,0.5964934391098949,83.925926634592,0.35978147762747137,147.6279106402309,680.2914139223983,0.5640293637846656,0,0.3064516129032258,0.4625390218522373,0,0,20,49,51,55,23,23,23
tyr,4114.0,4114.0,9212.0,137.84357006077423,100.30103854085534,0.685955024279084,72.37477106727495,0.26755983350676377,125.76565508913791,507.58073580374355,0.4465914025184542,0,0.2005723204994797,0.08272632674297607,0,0,19,19,19,19,19,19,19
tyr,4120.0,4120.0,9065.0,127.52041118933735,100.72328661138116,0.6132870446794587,72.42752877400189,0.2679500520291363,125.02799686470227,545.4629867976521,0.4544953116381688,0,0.2523413111342352,0.19120707596253902,0,0,18,65,63,64,20,20,20
gift,8606.0,8606.0,14498.0,143.8816574480422,123.45139645658674,0.5136388383577847,104.67807565097293,0.5597034339229969,168.3864602632884,659.4284989122459,0.5935991171196027,0,0.1550468262226847,0.24297606659729448,0,0,19,81,79,76,78,79,80
elk-sedge,5147.0,5147.0,9308.0,130.28713977665268,104.94040773472811,0.5926571484662357,80.952850084181,0.33474245577523415,141.0319112825179,559.7056274847714,0.5529651912333476,0,0.3517169614984391,0.290582726326743,0,0,17,65,61,61,23,23,23
spear,7210.0,7906.0,13874.0,138.17418555288663,117.09843496317511,0.5308437765735138,95.81261460549192,0.46891259105098854,163.46559270990332,869.6782822743015,0.5196770938446014,2,0.14841311134235172,0.21475026014568158,0,0,15,64,64,69,68,63,59
oak,5153.0,5153.0,9075.0,156.3314097453532,91.09894126632433,0.8126661078584694,81.00002082728308,0.3351326742976067,166.42415690037308,647.2203461105328,0.5678236914600551,0,0.32596253902185224,0.4006243496357961,0,0,17,56,54,50,23,23,21
spear,5696.0,6235.0,13939.0,134.62946084044836,120.5879942487138,0.4446530911879933,85.16086217747849,0.3704474505723205,166.97305171793442,813.3006486383879,0.40863763541143555,2,0.40088449531737774,0.36576482830385015,0,0,9,78,78,75,41,41,40
need,3636.0,3636.0,9268.0,122.3866307404549,87.48696680154023,0.6992871488035293,68.04042169664332,0.23647242455775233,128.57682528356344,541.5807358037436,0.39231765213638325,0,0.1559573361082206,0.18925598335067637,0,0,15,53,58,58,20,20,20
joy,6778.0,8035.0,10175.0,145.05101534732455,107.14466548219983,0.6740684997994931,92.89788821181531,0.4408168574401665,144.42298985964803,657.0782104868019,0.6661425061425061,1,0.40855879292403746,0.506633714880333,0,0,21,75,76,78,31,31,31
serpent,7309.0,7309.0,11444.0,120.94018323521637,103.65665087525852,0.5151663009692008,96.46817004830818,0.47535119667013526,142.52368224263643,654.2741699796952,0.6386752883607131,0,0.2576742976066597,0.14034859521331947,0,0,16,83,79,74,97,94,91
gift,4776.0,4776.0,12397.0,133.95336353840955,120.86730893072763,0.4310901202222062,77.98071598578163,0.3106139438085328,153.7172729396407,651.2274887854692,0.3852544970557393,0,0.13696670135275754,0.44862122788761705,0,0,12,48,46,46,43,43,45
elk-sedge,4212.0,4212.0,9181.0,137.35021355663648,94.65389212352383,0.7246256882914262,73.23172101230796,0.2739334027055151,133.46160496562297,524.79393923934,0.45877355407907633,0,0.18041103017689905,0.09144120707596254,0,0,18,22,22,22,22,20,20
wealth,6270.0,6270.0,9802.0,156.16398363964302,85.64121146329329,0.8362124368092734,89.34882173531709,0.4077783558792924,158.05062480104277,660.3502884254441,0.639665374413385,0,0.4577263267429761,0.45460457856399583,0,0,47,78,80,80,29,29,29
ash,8208.0,8208.0,11332.0,137.60459191985606,111.7047433782108,0.5839624955992048,102.22891070135793,0.5338189386056191,145.86637720873168,690.5512985522207,0.7243205082950935,0,0.32479188345473464,0.5922216441207075,0,0,36,69,72,72,43,43,43
gift,6423.0,6423.0,13552.0,138.93296929714444,123.27864812430457,0.4611452791147047,90.43239240357379,0.4177289281997919,164.20109622045769,702.1320343559642,0.4739521841794569,0,0.3113943808532778,0.09235171696149844,0,0,8,58,60,60,58,58,63
sun,3930.0,3930.0,9515.0,193.934394705407,72.53970840308968,0.927411558195412,70.7377650962284,0.25559313215400625,171.84004189943624,530.9949493661167,0.41303205465055176,0,0.31789802289282,0.3431321540062435,0,0,12,53,55,55,18,18,20
wealth,7085.0,7085.0,10437.0,148.080162800171,95.56205341807129,0.7638954603339992,94.97843004834638,0.4607830385015609,152.0526224699857,659.3624817342637,0.6788349142473891,0,0.3763007284079084,0.5316077003121749,0,0,22,96,93,93,33,33,33
gift,5159.0,5159.0,14225.0,146.5028030450135,122.85669021093177,0.5447535734998457,81.04716411626445,0.3355228928199792,171.86331778480246,704.38181771802,0.3626713532513181,0,0.28603017689906346,0.28967221644120705,0,0,18,47,45,45,44,44,41
elk-sedge,15376.0,15376.0,15376.0,143.17821063276352,143.17821063276352,0.0,139.91901671984357,1.0,174.6568063374571,492.0,1.0,0,0.0,0.0,0,0,124,124,124,124,124,124,124
need,4679.0,4679.0,9392.0,126.20828086641927,84.93797082304509,0.7396439389617765,77.18476423372573,0.3043054110301769,131.5750736271882,507.23759005323586,0.4981899488926746,0,0.1553069719042664,0.300468262226847,0,0,16,47,53,58,63,60,55
gift,5626.0,5626.0,14011.0,144.08308711163164,123.09383106680959,0.5197386160992569,84.63595972563922,0.365894901144641,169.7586522095413,717.2863632885148,0.40154164584968954,0,0.16298126951092612,0.11537460978147762,0,0,31,47,50,54,50,50,52
elk-sedge,4653.0,4653.0,9176.0,124.6407995318348,109.8599611486057,0.4723472985610893,76.97001755003511,0.30261446409989595,139.7891269019161,574.6761902332486,0.5070836965998257,0,0.302159209157128,0.15257544224765868,0,0,9,64,61,60,18,18,18
ash,7193.0,7193.0,11144.0,147.1788409620151,110.70704066131596,0.6589417203619097,95.6995927121951,0.4678069719042664,151.40013210033868,671.3797256769668,0.6454594400574301,0,0.28655046826222685,0.5373309053069719,0,0,30,52,52,58,36,36,36
spear,6624.0,7150.0,14069.0,134.4255958524917,117.46059574650702,0.4862920203478826,91.83647828790974,0.4308012486992716,163.68567438844488,926.4650788387052,0.4708223754353543,2,0.08558792924037462,0.12929240374609782,0,0,11,42,44,49,52,55,50
ash,6999.0,6999.0,10539.0,152.00534663239188,105.96947300747327,0.7169320394053045,94.4002307920982,0.45518990634755463,153.60013020827813,662.79393923934,0.6641047537717051,0,0.31269510926118627,0.5541103017689907,0,0,35,70,71,74,34,34,34
spear,6733.0,7414.0,13466.0,130.90628760380594,124.7074831792339,0.30407840873183695,92.5889942417664,0.43789021852237253,161.6168308066954,844.3056992722711,0.5,2,0.4890738813735692,0.2211238293444329,0,0,10,76,76,71,41,40,40
need,6227.0,6227.0,10598.0,129.68616339481173,94.9992378332638,0.6807328197287917,89.04191510219138,0.40498178980228927,136.0588108135596,535.5218613006979,0.5875636912625024,0,0.34014047866805414,0.37942247658688866,0,0,21,35,35,35,62,64,67
joy,6045.0,6986.0,9858.0,141.89312941468222,106.40447965416169,0.661560611204683,87.7310267118997,0.39314516129032256,144.42298985964803,644.0487732352791,0.6132075471698113,1,0.368366285119667,0.5,0,0,20,73,75,70,27,27,27
gift,4970.0,4970.0,11928.0,151.48951811603942,96.49278671099746,0.7708967264612662,79.54873058279283,0.3232310093652445,167.70509831248424,656.8599564173221,0.4166666666666667,0,0.38579604578564,0.37278876170655567,0,0,12,46,49,47,44,42,43
sun,5759.0,5759.0,11422.0,164.08871887098874,101.87387456520976,0.7839323104510034,85.63052340217128,0.37454474505723206,165.0969412193939,660.6345596729059,0.5042024163894239,0,0.34495317377731527,0.3215400624349636,0,0,16,74,74,78,48,44,36
gift,5882.0,5882.0,14398.0,144.13158274522664,125.3988558718655,0.4929981094006008,86.54013520981017,0.3825442247658689,170.4494059831245,710.1564209736036,0.40852896235588276,0,0.07297086368366285,0.17156607700312174,0,0,16,52,50,53,54,52,56
oak,4813.0,4813.0,9112.0,165.54358310213206,88.78806544151782,0.8440004042531197,78.28219420027992,0.3130202913631634,167.09278859364338,575.4213562373095,0.5282045654082529,0,0.28967221644120705,0.3736992715920916,0,0,17,64,62,55,21,21,21
oak,7729.0,7729.0,11164.0,153.04074466789572,101.09162434476117,0.7507788352456786,99.20115141094922,0.5026664932362123,167.0269439342048,638.492424049175,0.6923145825868864,0,0.31295525494276794,0.5465660770031218,0,0,20,71,71,69,73,76,76
tyr,5159.0,5161.0,9649.0,141.72325739711007,88.88279335727967,0.7788925231542839,81.04716411626445,0.3355228928199792,129.18978287774928,521.5807358037436,0.5346668048502435,1,0.21318938605619148,0.2360822060353798,0,0,18,28,28,28,28,28,28
spear,5121.0,5820.0,13625.0,133.1502005425693,117.0376148583285,0.4768413101200921,80.74812510881456,0.33305150884495316,171.1724276862369,939.0924958366746,0.3758532110091743,2,0.2851196670135276,0.3106139438085328,0,0,17,42,45,51,34,35,32
gift,8585.0,8585.0,13677.0,146.09167136684172,113.95314758861826,0.6257654877797919,104.55028212085978,0.5583376690946931,167.70509831248424,640.5584412271571,0.6276961321927323,0,0.18184183142559834,0.2552029136316337,0,0,50,74,72,72,84,83,85
ash,6881.0,6881.0,11122.0,137.7021228940001,117.54053646017225,0.5209527630344194,93.60107535345229,0.4475156087408949,148.66068747318505,703.4213562373095,0.6186836899838158,0,0.27770551508844954,0.60340790842872,0,0,31,77,74,71,64,58,43
bow,4051.0,8268.0,11665.0,172.6277079100815,117.74791644862897,0.7312667052728858,71.81847530908843,0.26346253902185224,173.25414857947845,909.0437226013956,0.3472781825975139,1,0.2870707596253902,0.2951352757544225,0,0,10,26,26,28,118,115,110
oak,6622.0,6622.0,13314.0,148.00403375777478,122.12143291520339,0.5649541074531156,91.82261303859876,0.43067117585848075,169.03549923019128,756.2914139223983,0.49737118822292326,0,0.3671956295525494,0.4280697190426639,0,0,19,55,55,46,72,70,68
bow,7369.0,11166.0,13306.0,166.1427279518471,129.44222267042483,0.6268964984588036,96.86331712858802,0.4792533818938606,170.4494059831245,869.9482681718907,0.5538103111378325,1,0.4369146722164412,0.41584287200832465,0,0,37,45,44,42,113,113,113
elk-sedge,5664.0,5664.0,9703.0,134.03623120561326,101.2060822164654,0.6556498100226943,84.92130934800736,0.368366285119667,141.19844191774922,514.8772003600252,0.5837369885602391,0,0.36459417273673256,0.20590530697190426,0,0,16,64,62,59,26,26,26
joy,6588.0,7334.0,10457.0,146.67180071882277,106.68550591555075,0.6862394401769897,91.58658264568697,0.4284599375650364,143.68020044529447,619.2375900532359,0.6300086066749546,1,0.3172476586888658,0.49674817898022894,0,0,25,108,111,116,34,34,34
spear,6582.0,7510.0,15083.0,146.40998035831652,122.80796887114543,0.5444472796409487,91.54486705133631,0.4280697190426639,169.11830178901394,898.0285706997456,0.43638533448253,2,0.3413111342351717,0.1675338189386056,0,0,10,87,87,84,40,41,40
wealth,6090.0,6090.0,10441.0,152.41097811009413,97.11076545497839,0.7707283759036149,88.05696353745762,0.39607180020811655,149.80654191322887,686.2497833620557,0.5832774638444593,0,0.3089229968782518,0.5071540062434964,0,0,19,82,82,79,27,27,27
oak,6028.0,6028.0,9817.0,150.8950952077253,94.67915739718339,0.7786566950619125,87.60757944186999,0.39203954214360043,159.9624956044385,622.0071426749364,0.6140368748090048,0,0.33415712799167535,0.48244016649323623,0,0,20,50,52,54,27,27,27
ash,6358.0,6358.0,11705.0,144.945840734568,109.15379458913803,0.6579449025514368,89.97364628282087,0.4135015608740895,146.6594695203825,689.0365799264592,0.5431866723622384,0,0.30502081165452655,0.4780176899063476,0,0,27,33,33,33,33,33,33
spear,15376.0,15376.0,15376.0,143.17821063276352,143.17821063276352,0.0,139.91901671984357,1.0,174.6568063374571,492.0,1.0,0,0.0,0.0,0,0,124,124,124,124,124,124,124
joy,6766.0,7754.0,10285.0,145.12378104310142,108.6876942296199,0.6626480218833659,92.81561700316446,0.44003642039542146,142.63590010933433,637.6223663640862,0.6578512396694215,1,0.38943808532778357,0.5143080124869928,0,0,39,84,92,97,34,34,34
wealth,7589.0,7593.0,11412.0,144.48777199066566,106.06443196350527,0.6790716133895675,98.29860072755436,0.4935613943808533,149.6262009141447,687.2853172679884,0.6650017525411848,1,0.35158688865764826,0.5997658688865765,0,0,28,79,74,77,36,34,34
joy,6155.0,6894.0,9691.0,155.04642062127664,91.90022977011847,0.8054032989663292,88.52564260057606,0.40029916753381894,155.24174696260025,610.4507934888323,0.6351253740584047,1,0.3586108220603538,0.47099375650364206,0,0,27,78,75,81,30,32,32
spear,6915.0,7655.0,13244.0,126.33615004607823,118.19223758723298,0.35322672306691133,93.83203851480394,0.44972684703433924,154.67385040788247,887.9026329981912,0.5221232256115977,2,0.25572320499479706,0.2333506763787721,0,0,14,82,84,86,49,50,52
bow,7295.0,11025.0,13004.0,162.85232394112035,126.71385527809326,0.6281521206631921,96.37573594449493,0.4744406867845994,167.09278859364338,870.4924240491749,0.5609812365426022,1,0.44979188345473464,0.3904786680541103,0,0,50,46,44,42,116,114,114
ash,7788.0,7788.0,11243.0,132.00040842956358,118.19108748540637,0.4452943231344676,99.57906192768361,0.5065036420395421,136.85393673548452,706.1492782986674,0.6926976785555456,0,0.39268990634755463,0.47047346514047866,0,0,48,47,57,64,37,37,37
serpent,6408.0,6408.0,10725.0,113.38576015635961,103.47208523286893,0.40892756854898993,90.32673470608202,0.4167533818938606,130.60245020672468,626.5929291125633,0.5974825174825175,0,0.24154526534859522,0.406477627471384,0,0,23,96,88,88,54,54,49
spear,7018.0,7896.0,14955.0,143.76528922567738,124.17937987754092,0.5038953934676192,94.52827685381435,0.45642559833506763,172.55723688098394,903.4600282048218,0.4692744901370779,2,0.2712018730489074,0.1994016649323621,0,0,26,91,91,91,46,44,45
joy,6501.0,7294.0,9652.0,140.20266416766998,103.61542758503496,0.6736611494916263,90.97983447074023,0.42280176899063476,146.64924138910504,616.5929291125634,0.6735391628677995,1,0.3262226847034339,0.5174297606659729,0,0,19,74,74,76,30,30,30
tyr,4716.0,4716.0,9336.0,126.306026270314,103.95025693024225,0.5680368142228703,77.4893392214118,0.3067117585848075,125.02799686470227,536.9360748630709,0.5051413881748072,0,0.2701612903225806,0.2579344432882414,0,0,16,72,70,70,20,20,20
elk-sedge,6248.0,6248.0,9823.0,135.0581382060336,102.17144918287346,0.6539939698708637,89.19193167268718,0.40634755463059313,140.6627171641441,521.2203461105328,0.6360582306830908,0,0.3744797086368366,0.16636316337148804,0,0,41,64,61,61,29,29,29
ash,7338.0,7338.0,11629.0,139.01435433306693,117.49719464171356,0.5344244096984601,96.6593595016366,0.4772372528616025,146.2087548678259,717.0782104868019,0.6310086851835928,0,0.32414151925078044,0.5345993756503642,0,0,37,64,66,53,35,35,35
ash,7766.0,7766.0,11541.0,129.80052506679698,122.70820000701018,0.3260288720097238,99.43831406662763,0.5050728407908429,146.44111444536333,687.3797256769669,0.6729052941686162,0,0.28108740894901146,0.4868626430801249,0,0,28,75,72,68,69,69,62
need,4839.0,4839.0,9137.0,135.99094062235892,79.15824461379532,0.8131281650647898,78.49335103671808,0.31471123829344433,134.31678971744373,510.7523086789974,0.5296049031410748,0,0.32830385015608743,0.45135275754422477,0,0,21,78,75,78,29,29,29
spear,7238.0,7378.0,14789.0,133.81632255762156,127.70543779882173,0.29874240406873787,95.99847824206958,0.47073361082206033,168.31518053936787,836.5239533417508,0.489417810534857,2,0.2873309053069719,0.22515608740894902,0,0,12,84,88,88,50,51,51
tyr,4990.0,4990.0,9527.0,137.67585502085623,92.88050435229913,0.7381544477225518,79.70862769003404,0.324531737773153,128.57682528356344,514.5512985522207,0.5237745355305973,0,0.2211238293444329,0.08012486992715921,0,0,24,26,26,26,26,26,26
sun,5334.0,5334.0,11164.0,194.0351618952097,85.51008618791151,0.8976575097491775,82.41031326003656,0.34690426638917793,172.55723688098394,570.509667991878,0.47778573987817985,0,0.3333766909469303,0.34664412070759626,0,0,18,60,60,62,39,29,24
spear,6550.0,7225.0,13671.0,137.1240391064409,114.01272586491932,0.5555892862947974,91.3220620552083,0.4259885535900104,168.3864602632884,894.3229432149742,0.47911637773388926,2,0.4633194588969823,0.37669094693028093,0,0,24,101,104,108,42,43,45
bow,6220.0,7959.0,11302.0,157.76728393694617,107.28340244629774,0.7332024153311192,88.99185338137819,0.40452653485952134,173.95401691251627,856.2741699796951,0.5503450716687311,1,0.4137617065556712,0.37786160249739853,0,0,23,41,39,41,53,53,54
sun,5398.0,5398.0,10721.0,171.1752928019398,90.80339191712955,0.8477035839453201,82.90323915553847,0.3510665972944849,162.48384535085327,604.6934341759517,0.5034978080402948,0,0.381633714880333,0.35796045785639957,0,0,20,81,81,82,24,24,24
oak,6238.0,6238.0,9556.0,160.25282764554487,92.06570948209509,0.8185025667830049,89.1205267043342,0.40569719042663893,169.7586522095413,629.4041122946064,0.6527835914608623,0,0.37539021852237253,0.4986992715920916,0,0,40,61,55,53,41,39,23
wealth,5721.0,5721.0,10120.0,163.09528185827168,93.35768679551607,0.8199662006620924,85.347544987714,0.372073361082206,161.83942659315127,740.2741699796952,0.5653162055335968,0,0.3240114464099896,0.45928720083246616,0,0,21,62,58,54,21,21,21
oak,5076.0,5076.0,9815.0,155.70740227117523,95.84802718214833,0.7880861183651701,80.39256140387421,0.3301248699271592,170.48460341039598,672.4751801064718,0.5171676006113092,0,0.3035900104058273,0.3517169614984391,0,0,27,52,54,56,20,20,20
ash,7214.0,7214.0,10523.0,146.1227773779736,108.91835914205072,0.6666293922216238,95.83918862198001,0.46917273673257026,146.4923206178399,657.5218613006979,0.6855459469732966,0,0.3691467221644121,0.5715400624349636,0,0,34,78,77,77,45,34,34
